product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
سالاد و پیش غذا,سالاد شیرازی,سالاد شیرازی,200 گرم خیار، گوجه، سس مخصوص سر آشپز,Restaurant,حلیم و آش,95931,35000,سالاد شیرازی,5w77x5
غذاهای سنتی,آش رشته 500 گرم,آش رشته,آش رشته,Restaurant,حلیم و آش,95923,85000,500 گرم,5w77x5
غذاهای سنتی,آش رشته 500 گرم,آش رشته,آش رشته,Restaurant,حلیم و آش,95923,85000,500 گرم,5w77x5
غذاهای سنتی,آش رشته یک کیلوگرم,آش رشته,آش رشته,Restaurant,حلیم و آش,95924,170000,یک کیلوگرم,5w77x5
غذاهای سنتی,آش رشته یک کیلوگرم,آش رشته,آش رشته,Restaurant,حلیم و آش,95924,170000,یک کیلوگرم,5w77x5
غذای ایرانی,شله مشهدی یک کیلوگرم,شله مشهدی,آش گوشت مخصوص مشهد،نخود، لوبیا قرمز، لوبیا چیتی، ماش، بلغور گندم، برنج نیمه ایرانی،آب غلم، ادویه مخصوص، گوشت گوسفندی,Restaurant,حلیم و آش,618945,220000,یک کیلوگرم,2mkok2
غذای ایرانی,شله مشهدی ۱.۵ کیلوگرم,شله مشهدی,آش گوشت مخصوص مشهد،نخود، لوبیا قرمز، لوبیا چیتی، ماش، بلغور گندم، برنج نیمه ایرانی،آب غلم، ادویه مخصوص، گوشت گوسفندی,Restaurant,حلیم و آش,618946,330000,۱.۵ کیلوگرم,2mkok2
غذای ایرانی,شله مشهدی دو کیلوگرم,شله مشهدی,آش گوشت مخصوص مشهد،نخود، لوبیا قرمز، لوبیا چیتی، ماش، بلغور گندم، برنج نیمه ایرانی،آب غلم، ادویه مخصوص، گوشت گوسفندی,Restaurant,حلیم و آش,618947,440000,دو کیلوگرم,2mkok2
غذای ایرانی,شله مشهدی ۴.۵ کیلوگرم,شله مشهدی,آش گوشت مخصوص مشهد،نخود، لوبیا قرمز، لوبیا چیتی، ماش، بلغور گندم، برنج نیمه ایرانی،آب غلم، ادویه مخصوص، گوشت گوسفندی,Restaurant,حلیم و آش,618948,990000,۴.۵ کیلوگرم,2mkok2
پیش غذا ,آش دوغ اردبیلی یک کیلوگرم,آش دوغ اردبیلی,یک کیلوگرم,Restaurant,حلیم و آش,96930,160000,یک کیلوگرم,294g85
صبحانه,حلیم نیشابوری  یک کیلوگرم,حلیم نیشابوری ,گوشت گوسفندی، گندم، ادویه مخصوص ,Restaurant,حلیم و آش,963310,160000,یک کیلوگرم,2z4w92
صبحانه,حلیم نیشابوری  1.5 کیلوگرم,حلیم نیشابوری ,گوشت گوسفندی، گندم، ادویه مخصوص ,Restaurant,حلیم و آش,963311,240000,1.5 کیلوگرم,2z4w92
صبحانه,حلیم نیشابوری  دو کیلوگرم,حلیم نیشابوری ,گوشت گوسفندی، گندم، ادویه مخصوص ,Restaurant,حلیم و آش,963312,320000,دو کیلوگرم,2z4w92
صبحانه,حلیم نیشابوری  2.5 کیلوگرم,حلیم نیشابوری ,گوشت گوسفندی، گندم، ادویه مخصوص ,Restaurant,حلیم و آش,963313,400000,2.5 کیلوگرم,2z4w92
صبحانه,حلیم نیشابوری  سه کیلوگرم,حلیم نیشابوری ,گوشت گوسفندی، گندم، ادویه مخصوص ,Restaurant,حلیم و آش,963314,480000,سه کیلوگرم,2z4w92
صبحانه,حلیم نیشابوری  600 گرم (یک پرس),حلیم نیشابوری ,گوشت گوسفندی، گندم، ادویه مخصوص ,Restaurant,حلیم و آش,963315,96000,600 گرم (یک پرس),2z4w92
آش و حلیم,حلیم یک کیلوگرم,حلیم,یک کیلوگرم، گوشت گوساله و گوسفندی همراه با قیمه,Restaurant,حلیم و آش,31079,195000,یک کیلوگرم,2y4735
آش و حلیم ,حلیم یک کیلوگرم,حلیم,یک کیلوگرم، گندم و گوشت گوسفندی همراه قیمه,Restaurant,حلیم و آش,839350,170000,یک کیلوگرم,594762
غذای سنتی,حلیم بادمجان,حلیم بادمجان,250 گرم، گوشت گوساله ریش ریش شده، کشک، بادمجان، سیر، پیاز، کنجد، نعنا داغ، بدون نان,Restaurant,حلیم و آش,10597,240000,حلیم بادمجان,56r1y5
آش,آش رشته یک پرس 600 گرمی,آش رشته,لوبیا، نخود، عدس، سبزی، چهار زیره، رشته آش، پیاز داغ، سیر داغ، نعنا داغ، کشک، بدون نان,Restaurant,حلیم و آش,10588,130000,یک پرس 600 گرمی,56r1y5
آش,آش رشته یک کیلوگرم,آش رشته,لوبیا، نخود، عدس، سبزی، چهار زیره، رشته آش، پیاز داغ، سیر داغ، نعنا داغ، کشک، بدون نان,Restaurant,حلیم و آش,10589,170000,یک کیلوگرم,56r1y5
آش,آش جوش پره یک پرس 600 گرمی,آش جوش پره,لوبیا، نخود، سبزی، شاه دانه، چهار زیره، کنجد، پیاز، رشته آش، نعنا داغ، کشک,Restaurant,حلیم و آش,10590,160000,یک پرس 600 گرمی,56r1y5
آش,آش جوش پره یک کیلوگرم,آش جوش پره,لوبیا، نخود، سبزی، شاه دانه، چهار زیره، کنجد، پیاز، رشته آش، نعنا داغ، کشک,Restaurant,حلیم و آش,10591,200000,یک کیلوگرم,56r1y5
آش,آش لخشک یک پرس 600 گرمی,آش لخشک,لوبیا، نخود، عدس، سبزی، چهار زیره، شاه دانه، گوجه، بادمجان، رشته آش پهن، نعنا داغ، کشک,Restaurant,حلیم و آش,10592,130000,یک پرس 600 گرمی,56r1y5
آش,آش لخشک یک کیلوگرم,آش لخشک,لوبیا، نخود، عدس، سبزی، چهار زیره، شاه دانه، گوجه، بادمجان، رشته آش پهن، نعنا داغ، کشک,Restaurant,حلیم و آش,10593,170000,یک کیلوگرم,56r1y5
سرویس اضافه,سس خردل سرآشپز,سس خردل سرآشپز,سس دست ساز 30 گرمی,Restaurant,حلیم و آش,7289,6000,سس خردل سرآشپز,5719m5
سرویس اضافه,سس قرمز تند سرآشپز,سس قرمز تند سرآشپز,سس دست ساز 30 گرمی,Restaurant,حلیم و آش,7290,6000,سس قرمز تند سرآشپز,5719m5
غذای ایرانی,آش رشته,آش رشته,یک پرس آش رشته 700 گرمی,Restaurant,حلیم و آش,50587,112000,آش رشته,2z4862
غذای سنتی,آش رشته,آش رشته,400 تا 500 گرم آش رشته، کشک، پیاز داغ,Restaurant,حلیم و آش,13063,125000,آش رشته,5mk985
آش رشته,آش رشته  یک کیلوگرم,آش رشته ,,Restaurant,حلیم و آش,526522,187000,یک کیلوگرم,2o1w12
آش رشته,آش رشته  یک کیلوگرم,آش رشته ,,Restaurant,حلیم و آش,526522,187000,یک کیلوگرم,2o1w12
خوش بها,آش رشته خوش بها,آش رشته خوش بها,800 گرم,Restaurant,حلیم و آش,641380,167000,آش رشته خوش بها,2o1w12
حلیم و شله,خورشت قیمه ۲۵۰ گرم (40 گرم گوشت),خورشت قیمه,"قیمه مخصوص حلیم و شله، لپه، گوشت گوساله، رب، بدون آب لیمو و سیب زمینی
",Restaurant,حلیم و آش,652160,75000,۲۵۰ گرم (40 گرم گوشت),2k6gx5
حلیم و شله,خورشت قیمه ۵۰۰ گرم (80 گرم گوشت),خورشت قیمه,"قیمه مخصوص حلیم و شله، لپه، گوشت گوساله، رب، بدون آب لیمو و سیب زمینی
",Restaurant,حلیم و آش,652161,150000,۵۰۰ گرم (80 گرم گوشت),2k6gx5
حلیم و شله,حلیم گندم ۶۰۰ گرم,حلیم گندم,گوشت مخلوط گوسفندی و گوساله، آب قلم، با تزیین قیمه و کنجد,Restaurant,حلیم و آش,664596,108000,۶۰۰ گرم,2k6gx5
حلیم و شله,حلیم گندم چهار کیلوگرم,حلیم گندم,گوشت مخلوط گوسفندی و گوساله، آب قلم، با تزیین قیمه و کنجد,Restaurant,حلیم و آش,761740,720000,چهار کیلوگرم,2k6gx5
حلیم و شله,حلیم گندم یک کیلوگرم,حلیم گندم,گوشت مخلوط گوسفندی و گوساله، آب قلم، با تزیین قیمه و کنجد,Restaurant,حلیم و آش,463485,180000,یک کیلوگرم,2k6gx5
حلیم و شله,حلیم گندم ۱.۵ کیلوگرم,حلیم گندم,گوشت مخلوط گوسفندی و گوساله، آب قلم، با تزیین قیمه و کنجد,Restaurant,حلیم و آش,463486,270000,۱.۵ کیلوگرم,2k6gx5
حلیم و شله,حلیم گندم دو کیلوگرم,حلیم گندم,گوشت مخلوط گوسفندی و گوساله، آب قلم، با تزیین قیمه و کنجد,Restaurant,حلیم و آش,463487,360000,دو کیلوگرم,2k6gx5
حلیم و شله,حلیم گندم سه کیلوگرم,حلیم گندم,گوشت مخلوط گوسفندی و گوساله، آب قلم، با تزیین قیمه و کنجد,Restaurant,حلیم و آش,463488,540000,سه کیلوگرم,2k6gx5
آش و حلیم,حلیم نیشابوری دو کیلوگرم,حلیم نیشابوری,دو کیلوگرم، حلیم صاف شده درجه یک,Restaurant,حلیم و آش,813864,270000,دو کیلوگرم,2y4ww5
حلیم,حلیم نیشابوری,حلیم نیشابوری,یک کیلوگرم، گوشت گوساله و گوسفندی ریش ریش شده، گندم، تزیین شده با قیمه با گوشت گوساله تکه ای,Restaurant,حلیم و آش,69612,140000,حلیم نیشابوری,2xwg15
غذای ایرانی,آش رشته,آش رشته,یک کیلوگرم,Restaurant,حلیم و آش,9304,78000,آش رشته,27nmp5
صبحانه,حلیم,حلیم,,Restaurant,حلیم و آش,627480,115000,حلیم,59p4g2
غذای پرسی,آش رشته یک کیلوگرم,آش رشته,یک کیلوگرم,Restaurant,حلیم و آش,829063,150000,یک کیلوگرم,5xwxg2
غذای ایرانی,زرشک پلو با مرغ سس پز,زرشک پلو با مرغ سس پز,350 گرم برنج ایرانی، یک عدد ران مرغ سس پز، سس مخصوص سرآشپز,Restaurant,حلیم و آش,41661,295000,زرشک پلو با مرغ سس پز,5xwxg2
غذای ایرانی,کشک بادمجان,کشک بادمجان,200 گرم، بادمجان سرخ شده، کشک پاستوریزه، روغن مخصوص سرخ کردنی، پیاز سرخ شده، پودر گردو، ادویه، نمک تصفیه شده خوراکی، سبزیجات معطر، سیر، آب آشامیدنی، نصف نان با دورچین	,Restaurant,حلیم و آش,41665,200000,کشک بادمجان,5xwxg2
غذای ایرانی,خوراک سوسیس وقارچ خوراک سوسیس و قارچ,خوراک سوسیس وقارچ,200 گرم، سوسیس40 درصد سرخ شده، رب گوجه فرنگی، فلفل دلمه ای، پیاز سرخ شده، روغن مخصوص سرخ کردنی، نمک تصفیه شده خوراکی، ادویه مخصوص سرآشپز، آب، نصف نان بربری,Restaurant,حلیم و آش,41666,150000,خوراک سوسیس و قارچ,5xwxg2
غذای پرسی,املت رشتی,املت رشتی,دو عدد تخم مرغ، سس مخصوص املت، خوراک لوبیا رشتی، ادویه مخصوص سرآشپز، دورچین: خیارشور، فلفل تند، نصف نان بربری,Restaurant,حلیم و آش,41648,150000,املت رشتی,5xwxg2
غذای سنتی,آش رشته,آش رشته,رشته اش.حبوبات.کشک.نعنا، یک کیلوگرم,Restaurant,حلیم و آش,463566,150000,آش رشته,5lx975
غذای سنتی,حلیم یک کیلوگرم,حلیم,یک کیلوگرم,Restaurant,حلیم و آش,827586,130000,یک کیلوگرم,5lx975
غذای سنتی,حلیم بادمجان,حلیم بادمجان,"200 گرم بادمجان، 100 گرم گوشت گوساله ریش ریش شده، عدس 
",Restaurant,حلیم و آش,15713,150000,حلیم بادمجان,5lx975
پیش غذا و سالاد,حلیم,حلیم,تهیه شده از گندم پوست کنده و گوشت بوقلمون,Restaurant,حلیم و آش,837375,160000,حلیم,21z9o5
پیش غذا و سالاد,آش رشته,آش رشته,تشکیل شده از حبوبات، رشته آش، سبزی آش، ادویه مخصوص,Restaurant,حلیم و آش,837433,185000,آش رشته,21z9o5
پیش غذا و سالاد,سلاد کلم سفید,سلاد کلم سفید,یک پرس مخصوص آشپزخانه یلدا شامل کلم سفید، هویچ، سس مایونز، کشمش,Restaurant,حلیم و آش,21405,30000,سلاد کلم سفید,21z9o5
پیش غذا و سالاد,سالاد شیرازی,سالاد شیرازی,یک پرس مخصوص آشپزخانه یلدا شامل خیار، گوجه، پیاز، آبلیمو، نمک، فلفل، نعنا,Restaurant,حلیم و آش,21406,30000,سالاد شیرازی,21z9o5
پیش غذا و سالاد,ماست خیار,ماست خیار,یک پرس 100 گرمی ماست و خیار مخصوص آشپزخانه یلدا,Restaurant,حلیم و آش,21407,30000,ماست خیار,21z9o5
حلیم,حلیم ۵۵۰ گرم,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767499,99000,۵۵۰ گرم,2zmln5
حلیم,حلیم ۶.۹ کیلوگرم ,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767511,1242000,۶.۹ کیلوگرم ,2zmln5
حلیم,حلیم ۷۵۰ گرم,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767500,135000,۷۵۰ گرم,2zmln5
حلیم,حلیم یک کیلوگرم,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767501,180000,یک کیلوگرم,2zmln5
حلیم,حلیم ۱.۴ کیلوگرم ,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767502,252000,۱.۴ کیلوگرم ,2zmln5
حلیم,حلیم ۱.۸ کیلوگرم,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767503,324000,۱.۸ کیلوگرم,2zmln5
حلیم,حلیم ۲.۳ کیلوگرم,حلیم,مخلوط گوشت گوساله و گوسفندی، گندم، دارچین,Restaurant,حلیم و آش,767504,414000,۲.۳ کیلوگرم,2zmln5
