product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
نان بربری,نان بربری پر کنجد ماشینی (یک عدد),نان بربری پر کنجد ماشینی (یک عدد),,Bakery,نان فانتزی,1283075,25000,نان بربری پر کنجد ماشینی (یک عدد),5nxm3m
نان بربری,نان بربری چهار مغز ماشینی (یک عدد),نان بربری چهار مغز ماشینی (یک عدد),,Bakery,نان فانتزی,1283076,30000,نان بربری چهار مغز ماشینی (یک عدد),5nxm3m
نان بربری,نان بربری سبزیجات ماشینی (یک عدد),نان بربری سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1283078,30000,نان بربری سبزیجات ماشینی (یک عدد),5nxm3m
نان زنجانی,نان زنجانی سبوس ماشینی (یک عدد),نان زنجانی سبوس ماشینی (یک عدد),,Bakery,نان فانتزی,1283079,30000,نان زنجانی سبوس ماشینی (یک عدد),5nxm3m
نان زنجانی,نان زنجانی چهار مغز و سبوس ماشینی (یک عدد),نان زنجانی چهار مغز و سبوس ماشینی (یک عدد),,Bakery,نان فانتزی,1283080,30000,نان زنجانی چهار مغز و سبوس ماشینی (یک عدد),5nxm3m
سوغات,نقل بادام درختی (200 گرم),نقل بادام درختی (200 گرم),,Pastry,نان فانتزی,1419895,85000,نقل بادام درختی (200 گرم),2p6xy7
سوغات,نقل خلال بادام بیدمشکی (۲۰۰ گرم),نقل خلال بادام بیدمشکی (۲۰۰ گرم),,Pastry,نان فانتزی,1408857,55000,نقل خلال بادام بیدمشکی (۲۰۰ گرم),2p6xy7
سوغات,ظرف سوغات چهار مغز (300 گرمی),ظرف سوغات چهار مغز (300 گرمی),,Pastry,نان فانتزی,1423727,110000,ظرف سوغات چهار مغز (300 گرمی),2p6xy7
سوغات,ظرف سوغات پنج مغز (۴۵۰ گرمی),ظرف سوغات پنج مغز (۴۵۰ گرمی),,Pastry,نان فانتزی,1423728,140000,ظرف سوغات پنج مغز (۴۵۰ گرمی),2p6xy7
سوغات,شکلات زنجبیلی پیچ پیچی (150 گرم),شکلات زنجبیلی پیچ پیچی (150 گرم),,Pastry,نان فانتزی,1406905,33000,شکلات زنجبیلی پیچ پیچی (150 گرم),2p6xy7
سوغات,پولکی کنجدی (250 گرم),پولکی کنجدی (250 گرم),,Pastry,نان فانتزی,1406899,65000,پولکی کنجدی (250 گرم),2p6xy7
سوغات,پولکی مغز تخمه ای (250 گرم),پولکی مغز تخمه ای (250 گرم),,Pastry,نان فانتزی,1406900,65000,پولکی مغز تخمه ای (250 گرم),2p6xy7
سوغات,سوهان ظرفی کریستال کوچک (150 گرم),سوهان ظرفی کریستال کوچک (150 گرم),,Pastry,نان فانتزی,1406901,50000,سوهان ظرفی کریستال کوچک (150 گرم),2p6xy7
سوغات,سوهان ظرفی در قفلی (350 گرم),سوهان ظرفی در قفلی (350 گرم),,Pastry,نان فانتزی,1406748,125000,سوهان ظرفی در قفلی (350 گرم),2p6xy7
سوغات,سوهان کره ای ظرفی (500 گرم),سوهان کره ای ظرفی (500 گرم),,Pastry,نان فانتزی,1406710,175000,سوهان کره ای ظرفی (500 گرم),2p6xy7
سوغات,حاج بادام نارین قلعه درشت یک کیلوگرم,حاج بادام نارین قلعه درشت,± 50 گرم,Pastry,نان فانتزی,1406734,125000,یک کیلوگرم,2p6xy7
سوغات,حاج بادام نارین قلعه درشت 500 گرم,حاج بادام نارین قلعه درشت,± 50 گرم,Pastry,نان فانتزی,1406927,62500,500 گرم,2p6xy7
سوغات,حاج بادام نارین قلعه ریز یک کیلوگرم,حاج بادام نارین قلعه ریز,± 50 گرم,Pastry,نان فانتزی,1406735,195000,یک کیلوگرم,2p6xy7
سوغات,حاج بادام نارین قلعه ریز 500 گرم,حاج بادام نارین قلعه ریز,± 50 گرم,Pastry,نان فانتزی,1406926,97500,500 گرم,2p6xy7
سوغات,سوهان ظرفی (350 گرم),سوهان ظرفی (350 گرم),,Pastry,نان فانتزی,1406747,130000,سوهان ظرفی (350 گرم),2p6xy7
سوغات,نخود رنگی ۲۰۰ گرم,نخود رنگی,± 50 گرم,Pastry,نان فانتزی,1520198,48000,۲۰۰ گرم,2p6xy7
سوغات,نخود رنگی یک کیلوگرم,نخود رنگی,± 50 گرم,Pastry,نان فانتزی,1406672,240000,یک کیلوگرم,2p6xy7
سوغات,نخود رنگی 500 گرم,نخود رنگی,± 50 گرم,Pastry,نان فانتزی,1406784,120000,500 گرم,2p6xy7
سوغات,نخود کاکائویی ۲۰۰ گرم ,نخود کاکائویی,± 50 گرم,Pastry,نان فانتزی,1520199,48000,۲۰۰ گرم ,2p6xy7
سوغات,نخود کاکائویی یک کیلوگرم,نخود کاکائویی,± 50 گرم,Pastry,نان فانتزی,1406673,240000,یک کیلوگرم,2p6xy7
سوغات,نخود کاکائویی 500 گرم,نخود کاکائویی,± 50 گرم,Pastry,نان فانتزی,1406785,120000,500 گرم,2p6xy7
سوغات,معجون کنجدی ظرفی اعلا کم شهد (300 گرم),معجون کنجدی ظرفی اعلا کم شهد (300 گرم),,Pastry,نان فانتزی,1406678,200000,معجون کنجدی ظرفی اعلا کم شهد (300 گرم),2p6xy7
نان سنگک,سنگک ساده ماشینی (یک عدد),سنگک ساده ماشینی (یک عدد),,Bakery,نان فانتزی,1286910,25000,سنگک ساده ماشینی (یک عدد),5k6996
نان سنگک,سنگک کنجدی ماشینی (یک عدد),سنگک کنجدی ماشینی (یک عدد),,Bakery,نان فانتزی,1286911,30000,سنگک کنجدی ماشینی (یک عدد),5k6996
نان سنگک,سنگک کنجد دورو ماشینی (یک عدد),سنگک کنجد دورو ماشینی (یک عدد),,Bakery,نان فانتزی,1286912,40000,سنگک کنجد دورو ماشینی (یک عدد),5k6996
نان سنگک,سنگک کنجد سبوس ماشینی (یک عدد),سنگک کنجد سبوس ماشینی (یک عدد),,Bakery,نان فانتزی,1286913,35000,سنگک کنجد سبوس ماشینی (یک عدد),5k6996
نان سنگک,سنگک سبزیجات ماشینی (یک عدد),سنگک سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1286914,40000,سنگک سبزیجات ماشینی (یک عدد),5k6996
نان سنگک,سنگک سیاه دانه ماشینی (یک عدد),سنگک سیاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1286915,40000,سنگک سیاه دانه ماشینی (یک عدد),5k6996
نان سنگک,سنگک خشخاش اصل ماشینی (یک عدد),سنگک خشخاش اصل ماشینی (یک عدد),,Bakery,نان فانتزی,1286916,40000,سنگک خشخاش اصل ماشینی (یک عدد),5k6996
تارت,تارت نوتلا (1.5 کیلوگرم),تارت نوتلا (1.5 کیلوگرم),± 50 گرم، کراست تارت با کره نیوزلندی، موس نوتلا,Pastry,نان فانتزی,1373381,624000,تارت نوتلا (1.5 کیلوگرم),5y4nn8
تارت,تارت ایران خانم 150 گرم,تارت ایران خانم,کراست تارت، فیلینگ آلبالو، سرشیر پاستوریزه و کرم آلبالویی,Pastry,نان فانتزی,1373384,158000,150 گرم,5y4nn8
تارت,تارت ایران خانم یک کیلوگرم,تارت ایران خانم,کراست تارت، فیلینگ آلبالو، سرشیر پاستوریزه و کرم آلبالویی,Pastry,نان فانتزی,1397399,652000,یک کیلوگرم,5y4nn8
تارت,تارت قهوه یک عدد (300 گرم),تارت قهوه,± 50 گرم، کراست تارت، فیلینگ موس قهوه، گاناش کارامل,Pastry,نان فانتزی,1373385,162000,یک عدد (300 گرم),5y4nn8
تارت,تارت قهوه 1.2 کیلوگرم,تارت قهوه,± 50 گرم، کراست تارت، فیلینگ موس قهوه، گاناش کارامل,Pastry,نان فانتزی,1373386,627000,1.2 کیلوگرم,5y4nn8
تارت,تارت فندق و کارامل  یک عدد (150 گرم),تارت فندق و کارامل ,± 50 گرم، کراست تارت کره ای، فیلینگ کرم پاتیسیر، فندق، کارامل دست ساز خانگی,Pastry,نان فانتزی,1373387,146000,یک عدد (150 گرم),5y4nn8
تارت,تارت فندق و کارامل  1.2 کیلوگرم,تارت فندق و کارامل ,± 50 گرم، کراست تارت کره ای، فیلینگ کرم پاتیسیر، فندق، کارامل دست ساز خانگی,Pastry,نان فانتزی,1373388,624000,1.2 کیلوگرم,5y4nn8
تارت,تارت شکلات و آلبالو یک عدد (150 گرم),تارت شکلات و آلبالو,± 50 گرم، کراست شکلات و کره، آلبالو تازه، گاناش شکلات تلخ,Pastry,نان فانتزی,1373375,156000,یک عدد (150 گرم),5y4nn8
تارت,تارت شکلات و آلبالو 1.2 کیلوگرم (7 تا 8 نفر),تارت شکلات و آلبالو,± 50 گرم، کراست شکلات و کره، آلبالو تازه، گاناش شکلات تلخ,Pastry,نان فانتزی,1373376,637000,1.2 کیلوگرم (7 تا 8 نفر),5y4nn8
سایر محصولات,بادام کارامل شکلاتی (بسته 400 گرمی),بادام کارامل شکلاتی (بسته 400 گرمی),بادام درختی، روکش کارامل، پودر شکلات فرانسوی,Pastry,نان فانتزی,1366065,486000,بادام کارامل شکلاتی (بسته 400 گرمی),56rool
سایر محصولات,شکلات پرتقالی (بسته 250 گرمی),شکلات پرتقالی (بسته 250 گرمی),پوست پرتقال، روکش شکلات هلندی,Pastry,نان فانتزی,1366070,486000,شکلات پرتقالی (بسته 250 گرمی),56rool
نان شیرین,نان شیرمال (یک عدد),نان شیرمال (یک عدد),,Bakery,نان فانتزی,1415574,45000,نان شیرمال (یک عدد),2w7oon
نان فانتزی,چاباتا ساده,چاباتا ساده,,Bakery,نان فانتزی,1340885,40000,چاباتا ساده,2w7oon
نان شیرین,سِمیت  (یک عدد),سِمیت  (یک عدد),,Bakery,نان فانتزی,1340887,40000,سِمیت  (یک عدد),2w7oon
نان فانتزی,باگت (یک عدد),باگت (یک عدد),,Bakery,نان فانتزی,1340890,15000,باگت (یک عدد),2w7oon
نان فانتزی,نان برگر (یک عدد),نان برگر (یک عدد),,Bakery,نان فانتزی,1415582,18000,نان برگر (یک عدد),2w7oon
نان بربری,نان بربری کره‌ای سنتی (یک عدد),نان بربری کره‌ای سنتی (یک عدد),,Bakery,نان فانتزی,1415583,25000,نان بربری کره‌ای سنتی (یک عدد),2w7oon
نان بربری,نان بربری سبوس سنتی (یک عدد),نان بربری سبوس سنتی (یک عدد),,Bakery,نان فانتزی,1415585,25000,نان بربری سبوس سنتی (یک عدد),2w7oon
نان بربری, نان بربری سنتی ساده (یک عدد), نان بربری سنتی ساده (یک عدد),,Bakery,نان فانتزی,1329507,10000, نان بربری سنتی ساده (یک عدد),2w7oon
نان بربری, نان بربری سنتی ساده (یک عدد), نان بربری سنتی ساده (یک عدد),,Bakery,نان فانتزی,1329507,10000, نان بربری سنتی ساده (یک عدد),2w7oon
نان بربری,بربری سنتی کنجدی (یک عدد)  نان بربری سنتی کنجدی (یک عدد),بربری سنتی کنجدی (یک عدد),,Bakery,نان فانتزی,1329508,15000, نان بربری سنتی کنجدی (یک عدد),2w7oon
نان بربری,بربری سنتی کنجدی (یک عدد)  نان بربری سنتی کنجدی (یک عدد),بربری سنتی کنجدی (یک عدد),,Bakery,نان فانتزی,1329508,15000, نان بربری سنتی کنجدی (یک عدد),2w7oon
نان بربری, نان بربری سنتی سبزیجات (یک عدد), نان بربری سنتی سبزیجات (یک عدد),,Bakery,نان فانتزی,1329509,7500, نان بربری سنتی سبزیجات (یک عدد),2w7oon
نان فانتزی,چاباتای گوجه و زيتون چاباتای گوجه و زيتون ,چاباتای گوجه و زيتون,,Bakery,نان فانتزی,1340883,60000,چاباتای گوجه و زيتون ,2w7oon
نان شیرین,کروسان شکلات فندقی (یک عدد),کروسان شکلات فندقی (یک عدد),,Bakery,نان فانتزی,1415576,80000,کروسان شکلات فندقی (یک عدد),2w7oon
نان شیرین,کروسان شکلاتی (یک عدد),کروسان شکلاتی (یک عدد),,Bakery,نان فانتزی,1415577,80000,کروسان شکلاتی (یک عدد),2w7oon
نان شیرین,کروسان کرم‌دار (یک عدد),کروسان کرم‌دار (یک عدد),,Bakery,نان فانتزی,1415578,80000,کروسان کرم‌دار (یک عدد),2w7oon
نان شیرین,پن شکلات (یک عدد),پن شکلات (یک عدد),,Bakery,نان فانتزی,1415579,80000,پن شکلات (یک عدد),2w7oon
نان شیرین,پن شکلات (یک عدد),پن شکلات (یک عدد),,Bakery,نان فانتزی,1415579,80000,پن شکلات (یک عدد),2w7oon
نان شیرین,پن سوئیس,پن سوئیس,,Bakery,نان فانتزی,1415580,90000,پن سوئیس,2w7oon
نان شیرین,پن سوئیس,پن سوئیس,,Bakery,نان فانتزی,1415580,90000,پن سوئیس,2w7oon
نان شیرین,گاتا (یک عدد),گاتا (یک عدد),کره‌ای گردویی,Bakery,نان فانتزی,1415581,100000,گاتا (یک عدد),2w7oon
سایر محصولات,شکلات پرتقالی (یک بسته 250 گرمی),شکلات پرتقالی (یک بسته 250 گرمی),پوست پرتقال، روکش شکلات هلندی,Pastry,نان فانتزی,1365821,456000,شکلات پرتقالی (یک بسته 250 گرمی),5o1kko
سایر محصولات,بادام کارامل شکلاتی (یک بسته 400 گرمی),بادام کارامل شکلاتی (یک بسته 400 گرمی),بادام درختی، روکش کارامل، پودر شکلات فرانسوی,Pastry,نان فانتزی,1365822,458000,بادام کارامل شکلاتی (یک بسته 400 گرمی),5o1kko
نان بربری,نان بربری شاه دانه ماشینی (یک عدد),نان بربری شاه دانه ماشینی (یک عدد), ,Bakery,نان فانتزی,1300065,25000,نان بربری شاه دانه ماشینی (یک عدد),21kr41
نان بربری,نان بربری چهار مغز ماشینی (یک عدد),نان بربری چهار مغز ماشینی (یک عدد),,Bakery,نان فانتزی,1284001,40000,نان بربری چهار مغز ماشینی (یک عدد),21kr41
نان فانتزی,نان باگت کوچک (پنج عددی),نان باگت کوچک (پنج عددی),,Bakery,نان فانتزی,1284002,50000,نان باگت کوچک (پنج عددی),21kr41
نان لواش,نان لواش بسته (17 عددی),نان لواش بسته (17 عددی),,Bakery,نان فانتزی,1284003,40000,نان لواش بسته (17 عددی),21kr41
نان لواش,نان لواش بسته (48 عددی),نان لواش بسته (48 عددی),,Bakery,نان فانتزی,1284004,95000,نان لواش بسته (48 عددی),21kr41
نان تافتون,نان تافتون (پنج عددی),نان تافتون (پنج عددی),,Bakery,نان فانتزی,1284005,50000,نان تافتون (پنج عددی),21kr41
نان بربری,نان بربری سیاه دانه و سبزیجات ماشینی (یک عدد),نان بربری سیاه دانه و سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1283994,30000,نان بربری سیاه دانه و سبزیجات ماشینی (یک عدد),21kr41
نان بربری,نان بربری خشخاش و تخمه ماشینی (یک عدد),نان بربری خشخاش و تخمه ماشینی (یک عدد),,Bakery,نان فانتزی,1283995,30000,نان بربری خشخاش و تخمه ماشینی (یک عدد),21kr41
نان بربری,نان بربری خشخاش و شاه دانه ماشینی (یک عدد),نان بربری خشخاش و شاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1283996,30000,نان بربری خشخاش و شاه دانه ماشینی (یک عدد),21kr41
نان بربری,نان بربری خشخاش و سبزیجات ماشینی (یک عدد),نان بربری خشخاش و سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1283997,30000,نان بربری خشخاش و سبزیجات ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس تخمه و شاه دانه ماشینی (یک عدد),نان بربری میکس تخمه و شاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1283998,30000,نان بربری میکس تخمه و شاه دانه ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس تخمه و سبزیجات ماشینی (یک عدد),نان بربری میکس تخمه و سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1283999,30000,نان بربری میکس تخمه و سبزیجات ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس شاه دانه و سبزیجات ماشینی (یک عدد),نان بربری میکس شاه دانه و سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1284000,30000,نان بربری میکس شاه دانه و سبزیجات ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس کنجد و خشخاش ماشینی (یک عدد),نان بربری میکس کنجد و خشخاش ماشینی (یک عدد),,Bakery,نان فانتزی,1283987,30000,نان بربری میکس کنجد و خشخاش ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس کنجد و شاه دانه ماشینی (یک عدد),نان بربری میکس کنجد و شاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1283988,30000,نان بربری میکس کنجد و شاه دانه ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس کنجد و تخمه ماشینی (یک عدد),نان بربری میکس کنجد و تخمه ماشینی (یک عدد),,Bakery,نان فانتزی,1283989,30000,نان بربری میکس کنجد و تخمه ماشینی (یک عدد),21kr41
نان بربری,نان بربری کنجد و سبزیجات ماشینی (یک عدد),نان بربری کنجد و سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1283990,30000,نان بربری کنجد و سبزیجات ماشینی (یک عدد),21kr41
نان بربری,نان بربری سیاه دانه و خشخاش ماشینی (یک عدد),نان بربری سیاه دانه و خشخاش ماشینی (یک عدد),,Bakery,نان فانتزی,1283991,30000,نان بربری سیاه دانه و خشخاش ماشینی (یک عدد),21kr41
نان بربری,نان بربری سیاه دانه و تخمه ماشینی (یک عدد),نان بربری سیاه دانه و تخمه ماشینی (یک عدد),,Bakery,نان فانتزی,1283992,30000,نان بربری سیاه دانه و تخمه ماشینی (یک عدد),21kr41
نان بربری,نان بربری سیاه دانه و شاه دانه ماشینی (یک عدد),نان بربری سیاه دانه و شاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1283993,30000,نان بربری سیاه دانه و شاه دانه ماشینی (یک عدد),21kr41
نان بربری,نان بربری ساده ماشینی (یک عدد),نان بربری ساده ماشینی (یک عدد),,Bakery,نان فانتزی,1283979,15000,نان بربری ساده ماشینی (یک عدد),21kr41
نان بربری,نان بربری کنجدی ماشینی (یک عدد),نان بربری کنجدی ماشینی (یک عدد),,Bakery,نان فانتزی,1283980,20000,نان بربری کنجدی ماشینی (یک عدد),21kr41
نان بربری,نان بربری سیاه دانه ماشینی (یک عدد),نان بربری سیاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1283981,25000,نان بربری سیاه دانه ماشینی (یک عدد),21kr41
نان بربری,نان بربری خشخاشی ماشینی (یک عدد),نان بربری خشخاشی ماشینی (یک عدد),,Bakery,نان فانتزی,1283982,25000,نان بربری خشخاشی ماشینی (یک عدد),21kr41
نان بربری,نان بربری تخمه ماشینی (یک عدد),نان بربری تخمه ماشینی (یک عدد),,Bakery,نان فانتزی,1283983,25000,نان بربری تخمه ماشینی (یک عدد),21kr41
نان بربری,نان بربری سبزیجات ماشینی (یک عدد),نان بربری سبزیجات ماشینی (یک عدد),,Bakery,نان فانتزی,1283985,25000,نان بربری سبزیجات ماشینی (یک عدد),21kr41
نان بربری,نان بربری میکس کنجد و سیاه دانه ماشینی (یک عدد),نان بربری میکس کنجد و سیاه دانه ماشینی (یک عدد),,Bakery,نان فانتزی,1283986,30000,نان بربری میکس کنجد و سیاه دانه ماشینی (یک عدد),21kr41
نان لواش,نان لواش ماشینی ساده (20 عدد),نان لواش ماشینی ساده (20 عدد),,Bakery,نان فانتزی,1288835,40000,نان لواش ماشینی ساده (20 عدد),5w7oln
نان لواش,نان لواش ماشینی ساده (15 عدد),نان لواش ماشینی ساده (15 عدد),,Bakery,نان فانتزی,1288836,32400,نان لواش ماشینی ساده (15 عدد),5w7oln
نان لواش,نان لواش ماشینی ساده (50 عدد),نان لواش ماشینی ساده (50 عدد),,Bakery,نان فانتزی,1288837,100000,نان لواش ماشینی ساده (50 عدد),5w7oln
نان لواش,نان لواش ماشینی ساده (30 عدد),نان لواش ماشینی ساده (30 عدد),,Bakery,نان فانتزی,1288838,60000,نان لواش ماشینی ساده (30 عدد),5w7oln
نان لواش,نان لواش ماشینی ساده (25 عدد),نان لواش ماشینی ساده (25 عدد),,Bakery,نان فانتزی,1288839,50000,نان لواش ماشینی ساده (25 عدد),5w7oln
سایر محصولات نانوایی,کیسه نایلونی (یک عدد),کیسه نایلونی (یک عدد),,Bakery,نان فانتزی,1288841,4500,کیسه نایلونی (یک عدد),5w7oln
نان بربری,نان بربری سنتی خشخاش و کنجد (یک عدد),نان بربری سنتی خشخاش و کنجد (یک عدد),,Bakery,نان فانتزی,1299803,25000,نان بربری سنتی خشخاش و کنجد (یک عدد),2o1k8o
نان بربری,نان بربری سیاه دانه کنجد (یک عدد),نان بربری سیاه دانه کنجد (یک عدد),,Bakery,نان فانتزی,1313752,25000,نان بربری سیاه دانه کنجد (یک عدد),2o1k8o
نان بربری,نان بربری سنتی تخمه کتان (یک عدد),نان بربری سنتی تخمه کتان (یک عدد),,Bakery,نان فانتزی,1313760,25000,نان بربری سنتی تخمه کتان (یک عدد),2o1k8o
نان بربری,نان بربری سنتی خشخاش و سیاه دانه (یک عدد),نان بربری سنتی خشخاش و سیاه دانه (یک عدد),,Bakery,نان فانتزی,1299794,25000,نان بربری سنتی خشخاش و سیاه دانه (یک عدد),2o1k8o
نان بربری,نان بربری سنتی ساده (یک عدد),نان بربری سنتی ساده (یک عدد),,Bakery,نان فانتزی,1299791,15000,نان بربری سنتی ساده (یک عدد),2o1k8o
نان بربری,نان بربری سنتی سبوس (یک عدد),نان بربری سنتی سبوس (یک عدد),,Bakery,نان فانتزی,1299786,25000,نان بربری سنتی سبوس (یک عدد),2o1k8o
سایر محصولات نانوایی,سبوس گندم یک کیلوگرم,سبوس گندم,± 50 گرم,Bakery,نان فانتزی,1299781,20000,یک کیلوگرم,2o1k8o
سایر محصولات نانوایی,سبوس گندم 500 گرم,سبوس گندم,± 50 گرم,Bakery,نان فانتزی,1299782,10000,500 گرم,2o1k8o
نان بربری,نان بربری سنتی خشخاش (یک عدد),نان بربری سنتی خشخاش (یک عدد),,Bakery,نان فانتزی,1312567,25000,نان بربری سنتی خشخاش (یک عدد),2o1k8o
نان بربری,نان بربری سنتی کنجدی (یک عدد),نان بربری سنتی کنجدی (یک عدد),,Bakery,نان فانتزی,1299793,20000,نان بربری سنتی کنجدی (یک عدد),2o1k8o
نان بربری,نان بربری سنتی پر کنجد (یک عدد),نان بربری سنتی پر کنجد (یک عدد),,Bakery,نان فانتزی,1299788,25000,نان بربری سنتی پر کنجد (یک عدد),2o1k8o
نان بربری,نان بربری سنتی پر سبزیجات (یک عدد),نان بربری سنتی پر سبزیجات (یک عدد),,Bakery,نان فانتزی,1299802,25000,نان بربری سنتی پر سبزیجات (یک عدد),2o1k8o
نان بربری,نان بربری سنتی سیاه دانه (یک عدد),نان بربری سنتی سیاه دانه (یک عدد),,Bakery,نان فانتزی,1299800,25000,نان بربری سنتی سیاه دانه (یک عدد),2o1k8o
نان بربری,نان بربری سنتی سبزیجات و کنجد (یک عدد),نان بربری سنتی سبزیجات و کنجد (یک عدد),,Bakery,نان فانتزی,1299797,25000,نان بربری سنتی سبزیجات و کنجد (یک عدد),2o1k8o
نان بربری,نان بربری سنتی سبزیجات و سیاه دانه (یک عدد),نان بربری سنتی سبزیجات و سیاه دانه (یک عدد),,Bakery,نان فانتزی,1299796,25000,نان بربری سنتی سبزیجات و سیاه دانه (یک عدد),2o1k8o
نان بربری,نان بربری سنتی خشخاش و کنجد (یک عدد),نان بربری سنتی خشخاش و کنجد (یک عدد),,Bakery,نان فانتزی,1299795,25000,نان بربری سنتی خشخاش و کنجد (یک عدد),2o1k8o
نان سنگک,نان سنگک ساده سنتی (یک عدد),نان سنگک ساده سنتی (یک عدد),,Bakery,نان فانتزی,1286208,20000,نان سنگک ساده سنتی (یک عدد),286ny1
نان سنگک,نان سنگک چند مغز سنتی (یک عدد),نان سنگک چند مغز سنتی (یک عدد),,Bakery,نان فانتزی,1286216,60000,نان سنگک چند مغز سنتی (یک عدد),286ny1
نان خراسانی,نان خراسانی سنتی  (یک عدد) نان خراسانی سنتی (یک عدد),نان خراسانی سنتی  (یک عدد),,Bakery,نان فانتزی,1286217,18000,نان خراسانی سنتی (یک عدد),286ny1
نان خراسانی,نان خراسانی کنجدی  سنتی (یک عدد) نان خراسانی کنجدی سنتی (یک عدد),نان خراسانی کنجدی  سنتی (یک عدد),,Bakery,نان فانتزی,1286218,25000,نان خراسانی کنجدی سنتی (یک عدد),286ny1
نان خراسانی,نان خراسانی سبزیجات سنتی  (یک عدد),نان خراسانی سبزیجات سنتی  (یک عدد),,Bakery,نان فانتزی,1286219,25000,نان خراسانی سبزیجات سنتی  (یک عدد),286ny1
نان خراسانی,نان خراسانی سیاه دانه سنتی (یک عدد) نان خراسانی سیاه دانه  سنتی (یک عدد),نان خراسانی سیاه دانه سنتی (یک عدد),,Bakery,نان فانتزی,1286220,35000,نان خراسانی سیاه دانه  سنتی (یک عدد),286ny1
نان سنگک,نان سنگک یک رو کنجد سنتی(یک عدد) نان سنگک یک رو کنجد سنتی (یک عدد),نان سنگک یک رو کنجد سنتی(یک عدد),,Bakery,نان فانتزی,1286209,30000,نان سنگک یک رو کنجد سنتی (یک عدد),286ny1
نان سنگک,نان سنگک دو رو کنجد سنتی (یک عدد),نان سنگک دو رو کنجد سنتی (یک عدد),,Bakery,نان فانتزی,1286210,40000,نان سنگک دو رو کنجد سنتی (یک عدد),286ny1
نان سنگک,نان سنگک سبزیجات بزرگ سنتی (یک عدد),نان سنگک سبزیجات بزرگ سنتی (یک عدد),,Bakery,نان فانتزی,1286211,50000,نان سنگک سبزیجات بزرگ سنتی (یک عدد),286ny1
نان سنگک,نان سنگک سبوس دار بزرگ سنتی  (یک عدد) نان سنگک سبوس دار بزرگ سنتی (یک عدد),نان سنگک سبوس دار بزرگ سنتی  (یک عدد),,Bakery,نان فانتزی,1286212,50000,نان سنگک سبوس دار بزرگ سنتی (یک عدد),286ny1
نان سنگک,نان سنگک خشخاش سنتی (یک عدد),نان سنگک خشخاش سنتی (یک عدد),,Bakery,نان فانتزی,1286213,60000,نان سنگک خشخاش سنتی (یک عدد),286ny1
نان سنگک,نان سنگک سیاه دانه سنتی (یک عدد),نان سنگک سیاه دانه سنتی (یک عدد),,Bakery,نان فانتزی,1286214,55000,نان سنگک سیاه دانه سنتی (یک عدد),286ny1
نان سنگک,نان سنگک تخمه آفتابگردان سنتی(یک عدد),نان سنگک تخمه آفتابگردان سنتی(یک عدد),,Bakery,نان فانتزی,1286215,55000,نان سنگک تخمه آفتابگردان سنتی(یک عدد),286ny1
نان بربری,نان بربری سنتی کنجدی (یک عدد),نان بربری سنتی کنجدی (یک عدد),,Bakery,نان فانتزی,1288998,20000,نان بربری سنتی کنجدی (یک عدد),5g76rw
نان بربری,نان بربری سنتی پر کنجد (یک عدد),نان بربری سنتی پر کنجد (یک عدد),,Bakery,نان فانتزی,1288999,25000,نان بربری سنتی پر کنجد (یک عدد),5g76rw
نان بربری,نان بربری سنتی ساده (یک عدد),نان بربری سنتی ساده (یک عدد),,Bakery,نان فانتزی,1289006,15000,نان بربری سنتی ساده (یک عدد),5g76rw
نان بربری,نان بربری سنتی سبوس دار (یک عدد),نان بربری سنتی سبوس دار (یک عدد),,Bakery,نان فانتزی,1289008,25000,نان بربری سنتی سبوس دار (یک عدد),5g76rw
سایر محصولات,سبوس گندم یک کیلوگرم,سبوس گندم,± 50 گرم,Bakery,نان فانتزی,1289011,45000,یک کیلوگرم,5g76rw
سایر محصولات,سبوس گندم 500 گرم,سبوس گندم,± 50 گرم,Bakery,نان فانتزی,1300061,22500,500 گرم,5g76rw
نان سنگک,نان سنگک سنتی ساده بزرگ (یک عدد),نان سنگک سنتی ساده بزرگ (یک عدد), ,Bakery,نان فانتزی,1285582,20000,نان سنگک سنتی ساده بزرگ (یک عدد),286nr9
